1	27	23	1
2	40	51	1
3	44	34	1
4	47	68	1
5	18	41	0
6	81	67	2
7	23	78	1
8	65	78	1
9	25	86	0
10	56	61	1
11	19	30	0
12	58	1	2
13	20	68	0
14	35	10	2
15	67	51	2
16	69	21	1
17	39	95	0
18	67	59	0
19	92	83	2
20	33	100	2
21	28	27	1
22	7	34	1
23	84	50	0
24	103	99	1
25	31	74	0
26	0	61	0
27	2	56	0
28	102	52	2
29	61	9	0
30	14	31	2
31	23	79	2
32	57	32	0
33	82	79	0
34	67	100	1
35	81	90	0
36	80	102	2
37	52	97	2
38	35	36	2
39	17	6	1
40	16	6	0
41	85	9	2
42	96	64	0
43	52	56	2
44	21	42	2
45	96	50	1
46	8	67	2
47	66	48	1
48	28	1	0
49	87	38	0
50	37	42	0
51	33	17	1
52	41	57	1
53	71	94	0
54	13	13	0
55	79	23	2
56	64	90	1
57	66	83	0
58	50	100	2
59	22	72	1
60	93	69	0
61	26	84	1
62	95	76	0
63	95	0	0
64	28	73	1
65	70	30	0
66	75	89	1
67	104	80	0
68	67	101	0
69	22	42	2
70	88	46	2
71	17	52	2
72	32	100	1
73	64	103	1
74	61	48	0
75	81	59	1
76	4	0	1
77	103	100	1
78	58	86	1
79	58	44	2
80	8	96	1
81	19	32	0
82	26	66	2
83	43	63	2
84	32	95	2
85	76	43	0
86	87	86	1
87	75	99	1
88	96	43	2
89	18	88	1
90	5	89	0
91	3	11	2
92	50	66	0
93	57	73	1
94	94	1	2
95	29	31	2
96	74	37	2
97	27	64	1
98	1	45	1
99	30	51	0
100	42	94	1
101	58	61	1
102	51	4	1
103	71	98	2
104	35	64	0
105	36	23	0
106	34	28	2
107	95	75	0
108	55	74	2
109	87	70	1
110	32	63	1
111	38	88	0
112	100	34	0
113	3	2	1
114	77	41	0
115	86	30	1
116	101	27	1
117	35	94	0
118	99	3	1
119	24	85	2
120	10	98	2
121	17	86	0
122	75	30	0
123	103	45	2
124	93	81	2
125	100	99	0
126	54	36	0
127	11	97	1
128	86	88	0
129	94	35	2
130	99	19	0
131	2	27	0
132	79	35	0
133	82	85	1
134	103	2	0
135	13	22	2
136	12	11	2
137	46	45	2
138	80	3	2
139	102	101	1
140	87	71	2
141	2	97	0
142	4	35	2
143	88	98	2
144	22	82	2
145	6	100	2
146	84	64	1
147	43	40	1
148	37	33	2
149	85	83	2
150	68	96	0
151	13	8	1
152	12	80	2
153	92	3	1
154	26	45	2
155	13	4	0
156	61	46	2
157	33	74	1
158	18	2	1
159	88	38	2
160	58	53	2
161	19	14	0
162	75	79	1
163	56	93	1
164	38	100	0
165	17	7	1
166	80	78	2
167	18	41	0
168	60	17	1
169	46	34	1
170	87	47	0
171	77	87	0
172	62	53	1
173	2	37	0
174	97	27	0
175	30	13	1
176	93	41	2
177	67	13	1
178	100	94	1
179	25	103	0
180	9	82	2
181	68	86	0
182	44	14	0
183	73	90	1
184	15	50	0
185	69	71	1
186	10	14	1
187	60	61	1
188	15	70	0
189	55	50	0
190	3	75	1
191	97	75	0
192	43	13	2
193	79	52	2
194	21	60	2
195	97	56	1
196	97	88	1
197	83	11	0
198	9	7	2
199	70	66	0
200	63	40	1
201	1	92	1
202	8	89	0
203	13	77	0
204	10	84	2
205	17	70	0
206	71	86	0
207	60	38	1
208	30	62	1
209	94	40	1
210	68	54	0
211	25	48	1
212	62	7	1
213	72	61	0
214	101	64	2
215	40	35	0
216	0	72	1
217	96	50	0
218	29	97	1
219	50	49	1
220	30	17	2
221	59	20	0
222	7	27	1
223	83	44	1
224	70	52	2
225	46	47	1
226	84	71	1
227	52	86	1
228	90	29	0
229	93	74	1
230	9	48	1
231	61	34	0
232	30	40	0
233	91	20	1
234	81	19	1
235	61	59	0
236	68	15	0
237	72	61	0
238	48	1	0
239	30	26	2
240	18	56	0
241	5	3	2
242	103	90	1
243	24	33	0
244	102	11	0
245	89	41	0
246	82	54	1
247	27	16	0
248	28	8	2
249	79	17	0
250	29	65	1
251	70	64	2
252	3	45	1
253	7	76	1
254	11	0	0
255	47	58	1
256	38	90	0
257	71	86	2
258	27	77	0
259	20	34	0
260	9	102	2
261	97	71	1
262	97	76	1
263	95	83	0
264	21	50	1
265	103	46	1
266	4	42	1
267	89	22	1
268	63	41	0
269	3	56	2
270	10	60	0
271	91	39	0
272	90	9	0
273	5	4	0
274	64	6	0
275	55	22	2
276	42	69	2
277	99	81	1
278	5	7	1
279	22	92	0
280	18	1	0
281	34	2	1
282	66	25	2
283	81	44	1
284	13	47	1
285	61	67	0
286	60	96	0
287	41	79	2
288	4	11	0
289	9	29	0
290	43	46	0
291	15	29	1
292	53	85	0
293	72	63	2
294	48	62	1
295	14	59	0
296	97	38	1
297	29	95	2
298	38	54	0
299	9	27	1
300	37	8	1
301	25	91	2
302	99	50	2
303	100	16	2
304	95	67	1
305	39	58	2
306	82	32	1
307	87	92	0
308	59	47	2
309	104	102	1
310	75	103	0
311	77	34	0
312	85	74	0
313	28	17	0
314	59	75	2
315	50	84	1
316	40	51	0
317	74	84	2
318	68	29	0
