1	88	84	2
2	84	87	2
3	49	20	2
4	5	15	2
5	59	95	1
6	13	104	1
7	78	56	2
8	6	6	1
9	84	89	2
10	5	71	1
11	27	90	1
12	39	4	2
13	70	5	2
14	47	101	2
15	43	19	1
16	14	7	2
17	103	78	1
18	73	49	0
19	27	20	2
20	8	97	2
21	50	38	2
22	35	55	2
23	5	94	2
24	42	61	0
25	33	51	2
26	89	35	2
27	20	96	0
28	53	57	2
29	44	59	2
30	87	75	0
31	26	102	1
32	93	96	0
33	98	7	2
34	39	44	0
35	36	57	0
36	15	85	1
37	21	76	1
38	23	72	1
39	75	32	2
40	83	49	1
41	20	75	1
42	74	22	2
43	102	13	2
44	7	86	1
45	100	91	1
46	35	6	1
47	30	54	0
48	20	4	1
49	13	31	1
50	62	83	1
51	22	75	2
52	46	83	1
53	3	17	2
54	19	66	2
55	44	66	1
56	33	60	0
57	23	51	0
58	66	95	2
59	21	96	1
60	69	57	2
61	85	80	0
62	32	19	1
63	84	92	0
64	16	26	1
65	58	1	0
66	101	39	2
67	104	84	1
68	63	102	0
69	9	9	2
70	46	10	0
71	10	68	0
72	53	5	0
73	88	18	0
74	34	79	2
75	103	53	2
76	98	12	2
77	93	49	2
78	96	71	2
79	35	102	0
80	87	3	1
81	15	6	0
82	101	70	2
83	63	35	0
84	2	29	2
85	27	78	0
86	15	95	0
87	35	83	0
88	70	81	2
89	67	55	0
90	70	74	2
91	87	55	1
92	45	44	2
93	17	70	2
94	3	73	1
95	67	28	2
96	59	93	1
97	103	27	2
98	6	68	0
99	81	29	2
100	100	104	2
101	56	61	0
102	85	94	0
103	35	55	2
104	38	21	2
105	2	82	0
106	21	62	1
107	75	18	2
108	64	81	1
109	93	40	0
110	39	97	0
111	51	94	1
112	75	81	0
113	103	19	2
114	22	35	2
115	71	36	0
116	79	91	2
117	31	55	1
118	13	85	1
119	46	94	0
120	20	33	0
121	32	82	2
122	65	13	2
123	70	85	0
124	58	49	1
125	18	28	0
126	15	25	1
127	78	58	2
128	25	82	0
129	41	65	2
130	9	78	1
131	40	3	1
132	84	94	2
133	3	103	1
134	81	74	1
135	1	92	1
136	30	99	0
137	50	41	1
138	7	29	0
139	18	78	2
140	37	49	2
141	61	8	1
142	70	33	0
143	95	97	1
144	35	100	1
145	95	52	1
146	15	76	2
147	100	2	2
148	25	17	2
149	1	55	1
150	56	91	0
151	25	82	0
152	36	38	2
153	59	71	1
154	52	47	0
155	44	22	0
156	44	66	0
157	98	55	2
158	38	21	1
159	23	97	1
160	23	37	0
161	75	45	0
162	8	58	0
163	5	72	2
164	13	84	1
165	31	57	0
166	52	99	1
167	1	46	2
168	41	64	2
169	97	55	1
170	81	75	1
171	82	67	0
172	79	38	2
173	36	90	0
174	69	98	2
175	103	10	0
176	46	79	0
177	94	92	2
178	74	9	1
179	104	66	1
180	94	18	0
181	67	85	2
182	38	103	0
183	6	95	2
184	39	99	0
185	68	0	1
186	77	55	0
187	89	21	2
188	51	66	2
189	59	1	0
190	87	23	2
191	82	30	0
192	25	72	0
193	59	20	0
194	78	76	2
195	26	52	0
196	59	15	2
197	103	72	2
198	90	48	1
199	55	98	1
200	101	52	1
201	6	93	2
202	46	25	2
203	28	42	1
204	97	36	0
205	8	26	1
206	37	24	0
207	11	18	0
208	23	67	2
209	53	26	1
210	93	3	2
211	4	53	2
212	11	53	2
213	64	42	1
214	38	36	0
215	0	38	2
216	102	36	2
217	62	37	2
218	69	21	2
219	77	17	1
220	3	0	0
221	25	4	2
222	49	65	0
223	51	9	1
224	27	16	0
225	7	89	2
226	30	38	1
227	64	82	2
228	66	96	2
229	49	17	2
230	13	29	0
231	55	53	2
232	13	34	1
233	50	33	1
234	11	7	2
235	53	10	0
236	65	70	2
237	9	75	0
238	63	104	1
239	78	96	1
240	68	102	1
241	67	12	2
242	79	16	0
243	11	2	2
244	34	85	2
245	61	75	1
246	77	28	0
247	24	55	0
248	24	46	1
249	63	35	0
250	20	74	2
251	44	13	2
252	91	80	0
253	34	90	0
254	72	102	0
255	11	14	1
256	92	101	2
257	80	62	2
258	36	98	0
259	59	27	1
260	100	67	1
261	12	103	2
262	95	93	2
263	40	35	2
264	73	93	2
265	38	59	2
266	9	59	1
267	79	21	2
268	57	38	2
269	15	17	2
270	1	81	2
271	96	102	1
272	58	94	0
273	10	45	1
274	70	24	2
275	104	15	2
276	9	78	2
277	0	8	1
278	22	33	2
279	69	18	2
