1	52	5	2
2	83	41	0
3	55	104	1
4	98	90	2
5	57	84	0
6	104	56	2
7	85	86	0
8	60	34	1
9	15	19	1
10	73	28	1
11	39	35	1
12	103	51	1
13	4	55	0
14	47	47	0
15	8	37	1
16	88	40	1
17	18	8	1
18	60	19	2
19	7	72	0
20	53	60	1
21	93	47	0
22	17	69	2
23	77	87	2
24	24	63	1
25	36	104	2
26	54	22	1
27	37	27	1
28	60	103	2
29	59	91	0
30	89	18	1
31	92	64	2
32	65	85	0
33	18	93	0
34	67	0	2
35	65	100	1
36	13	16	0
37	92	56	0
38	69	91	1
39	81	11	0
40	3	36	1
41	72	68	0
42	77	68	0
43	92	44	0
44	1	66	0
45	3	98	2
46	11	23	0
47	34	50	2
48	17	92	1
49	79	4	2
50	33	5	2
51	101	39	2
52	22	44	2
53	101	38	2
54	80	7	2
55	74	38	1
56	80	7	2
57	42	34	2
58	17	92	2
59	11	56	1
60	2	55	0
61	77	88	0
62	42	90	0
63	70	69	0
64	51	101	0
65	43	66	0
66	96	87	0
67	80	41	2
68	8	26	1
69	67	31	2
70	32	36	2
71	15	35	1
72	81	53	2
73	103	14	2
74	28	99	0
75	19	42	0
76	44	69	1
77	8	36	0
78	1	46	1
79	28	67	1
80	76	102	2
81	11	40	1
82	94	65	1
83	21	28	1
84	50	41	1
85	7	87	2
86	78	42	1
87	58	30	0
88	89	30	0
89	53	5	1
90	66	4	0
91	79	2	0
92	82	13	0
93	12	62	0
94	27	95	2
95	13	93	0
96	99	30	1
97	52	103	2
98	58	74	1
99	36	69	0
100	74	17	2
101	89	5	2
102	62	47	2
103	85	35	0
104	43	83	2
105	26	74	1
106	62	0	1
107	14	90	2
108	92	73	2
109	63	66	0
110	21	91	2
111	104	8	0
112	63	79	1
113	46	48	2
114	58	52	2
115	51	26	1
116	58	32	1
117	54	46	0
118	13	29	0
119	97	84	0
120	81	60	1
121	97	36	0
122	50	75	2
123	98	48	2
124	102	87	0
125	0	84	1
126	73	76	1
127	8	73	0
128	99	42	1
129	24	46	1
130	100	34	1
131	22	1	1
132	61	93	0
133	81	33	2
134	74	65	0
135	32	85	0
136	55	38	0
137	11	102	2
138	99	42	0
139	42	84	2
140	41	67	1
141	90	50	0
142	36	45	2
143	29	62	0
144	103	9	0
145	40	67	0
146	104	102	2
147	98	88	1
148	45	51	1
149	62	82	2
150	4	86	0
151	33	37	0
152	102	103	0
153	87	45	2
154	65	29	2
155	98	0	0
156	16	2	0
157	51	84	1
158	45	27	0
159	28	17	1
160	82	21	0
161	91	49	0
162	9	100	2
163	36	15	1
164	76	22	1
165	79	15	0
166	100	46	0
167	87	25	0
168	89	5	1
169	13	8	2
170	86	93	0
171	73	68	1
172	41	0	2
173	18	38	0
174	60	93	0
175	102	47	2
176	66	82	2
177	98	6	2
178	1	83	2
179	98	85	0
180	18	43	0
181	38	51	1
182	37	55	0
183	53	1	1
184	32	0	0
185	46	78	0
186	43	84	1
187	5	46	1
188	95	51	2
189	75	48	0
190	59	21	1
191	9	51	1
192	12	42	2
193	18	39	1
194	67	19	0
195	39	49	1
196	69	51	1
197	5	60	2
198	67	46	2
199	58	86	0
200	39	30	0
201	10	33	1
202	41	31	1
203	89	75	0
204	65	40	2
205	53	39	0
206	23	38	0
207	96	33	0
208	27	22	2
209	20	51	2
210	103	24	0
211	24	64	1
212	96	28	1
213	82	75	1
214	102	87	0
215	15	24	2
216	2	75	1
217	53	69	1
218	82	90	0
219	6	21	0
220	25	26	1
221	83	36	1
222	96	72	2
223	66	75	0
224	25	51	1
225	48	95	1
226	97	18	2
227	5	75	0
228	104	43	1
229	72	75	1
230	28	42	2
231	96	22	0
232	52	77	0
233	33	29	2
234	21	77	0
235	100	64	0
236	20	35	0
237	54	41	2
238	8	54	2
239	100	61	0
240	95	97	1
241	63	12	2
242	8	92	0
243	102	102	2
244	30	8	1
245	11	3	2
246	83	26	0
247	15	81	0
248	102	9	2
249	46	70	0
250	91	8	0
251	81	94	0
252	65	55	2
253	27	78	1
254	93	97	0
255	82	22	1
256	58	26	2
257	55	92	2
258	0	87	1
259	86	18	0
260	27	3	1
261	75	90	0
262	53	54	2
263	50	21	1
264	52	28	1
265	29	87	2
266	49	0	1
267	56	29	2
268	14	97	1
269	99	75	2
270	70	48	0
271	62	78	0
272	26	46	0
273	44	57	0
274	87	20	1
275	35	89	2
276	76	25	2
277	47	19	2
278	73	87	2
279	0	93	0
280	77	5	2
281	10	78	2
282	60	60	1
283	76	73	0
284	19	9	1
285	26	68	0
286	25	64	1
287	5	45	2
288	80	76	0
289	3	4	2
290	95	80	1
291	104	19	2
292	65	2	2
293	64	68	0
294	9	0	1
295	55	50	2
296	20	24	1
297	56	56	2
298	43	68	0
299	3	81	2
300	53	9	2
301	26	102	2
302	35	48	2
303	101	36	2
304	34	100	2
305	99	27	1
306	24	38	1
307	71	20	2
308	84	15	1
309	76	102	0
310	0	47	1
311	71	18	0
312	5	45	0
313	69	55	0
314	89	56	1
315	45	27	1
316	35	73	0
317	75	28	2
318	43	36	1
319	52	39	0
320	50	37	0
321	29	46	1
322	45	101	2
323	99	47	0
324	49	67	0
325	3	25	0
326	90	103	2
327	19	96	2
328	50	44	0
329	19	33	1
330	77	63	2
331	86	97	2
332	101	11	1
333	77	36	0
334	102	88	1
335	17	54	1
336	81	76	2
337	32	68	2
338	84	48	1
339	67	47	1
340	5	53	1
341	88	74	0
342	7	61	1
343	56	36	2
344	19	62	1
345	42	51	2
346	98	45	1
347	50	80	2
348	65	8	1
349	54	80	0
350	81	46	0
351	76	21	2
352	6	61	2
353	104	50	0
354	42	71	2
355	6	87	1
356	6	78	0
357	72	28	0
358	4	38	1
359	29	96	2
360	27	34	2
361	36	98	0
362	100	0	1
363	27	100	2
364	47	91	1
365	57	12	2
366	67	76	1
367	101	83	1
368	2	99	1
369	83	54	0
370	73	31	2
371	31	82	1
372	81	6	0
373	101	49	2
374	89	59	1
375	78	5	2
376	54	72	2
377	19	51	0
378	19	56	1
379	10	59	1
380	13	21	2
381	100	102	1
382	80	40	0
383	21	32	1
384	56	85	1
385	74	56	2
386	61	58	0
387	22	51	1
388	6	21	2
389	99	26	0
390	93	83	0
391	22	51	0
392	93	43	1
393	38	55	0
394	86	71	1
395	54	11	2
396	86	103	2
397	16	2	1
398	13	3	2
399	29	27	0
400	54	86	2
401	19	62	2
402	98	11	0
403	56	42	2
404	38	26	0
405	73	79	0
406	88	12	1
407	95	97	1
408	49	89	0
409	66	43	2
410	47	101	1
411	82	5	0
412	57	14	0
413	21	91	2
414	25	17	1
415	21	78	2
416	97	54	0
417	6	47	1
418	58	81	1
419	53	45	0
420	17	3	2
421	65	43	2
422	74	14	1
423	58	65	1
424	51	74	1
425	87	13	1
426	87	72	0
427	0	5	2
428	39	66	2
429	21	55	0
430	96	103	1
431	59	90	1
432	98	29	0
433	5	75	0
434	101	93	2
435	82	103	1
436	97	104	2
437	64	48	2
438	43	27	2
439	78	56	1
440	17	30	0
441	1	55	0
