1	80	94	1
2	26	74	2
3	4	50	2
4	63	77	2
5	42	15	0
6	49	66	0
7	45	84	2
8	62	45	2
9	19	56	0
10	25	60	2
11	88	79	1
12	75	47	0
13	2	85	2
14	96	51	0
15	70	20	1
16	3	61	0
17	45	75	2
18	42	79	0
19	68	93	1
20	19	2	1
21	48	98	2
22	26	54	1
23	18	56	2
24	28	70	2
25	0	14	1
26	25	56	1
27	30	75	2
28	51	58	2
29	21	87	2
30	86	57	0
31	102	59	0
32	62	24	2
33	47	8	0
34	87	25	0
35	3	30	2
36	53	67	0
37	80	32	0
38	102	97	2
39	35	85	1
40	97	1	0
41	22	46	2
42	25	64	1
43	34	93	2
44	54	31	0
45	38	8	1
46	29	3	1
47	9	103	1
48	10	94	0
49	47	76	0
50	47	86	1
51	34	36	2
52	44	13	1
53	60	65	2
54	90	85	1
55	2	4	2
56	39	69	1
57	18	37	0
58	24	46	1
59	87	49	2
60	2	44	1
61	55	35	0
62	95	101	2
63	27	39	1
64	62	76	0
65	90	43	1
66	49	50	0
67	78	78	1
68	46	83	1
69	79	30	2
70	70	103	0
71	94	46	0
72	7	47	0
73	32	1	1
74	21	98	0
75	94	93	2
76	0	36	2
77	94	1	0
78	96	82	0
79	17	12	0
80	94	73	1
81	13	84	1
82	54	42	0
83	92	40	1
84	3	37	1
85	38	39	2
86	65	80	1
87	83	89	0
88	0	10	0
89	6	49	2
90	90	33	0
91	16	61	0
92	37	55	2
93	38	42	0
94	95	42	1
95	25	72	1
96	30	54	2
97	95	85	2
98	76	48	0
99	10	13	0
100	68	24	0
101	69	75	0
102	20	66	2
103	85	54	0
104	71	21	1
105	65	37	0
106	2	21	0
107	23	83	2
108	82	4	2
109	64	24	2
110	92	99	1
111	73	4	0
112	42	20	2
113	81	17	2
114	48	102	1
115	28	85	0
116	1	62	2
117	80	61	2
118	20	68	0
119	11	25	1
120	100	101	2
121	27	7	1
122	69	45	1
123	59	22	2
124	7	57	2
125	79	24	2
126	36	76	1
127	28	91	1
128	57	38	0
129	57	11	2
130	9	67	2
131	31	10	0
132	40	91	1
133	51	40	1
134	24	22	0
135	6	36	2
136	79	6	1
137	15	47	2
138	26	16	0
139	73	24	2
