1	99	79	0
2	10	23	1
3	10	48	0
4	24	94	0
5	85	7	0
6	8	86	2
7	40	99	2
8	57	22	0
9	35	33	0
10	35	42	0
11	9	8	1
12	19	73	0
13	59	100	2
14	77	45	2
15	12	86	2
16	66	71	0
17	2	72	1
18	70	96	1
19	98	64	1
20	89	96	1
21	5	4	0
22	80	56	1
23	6	37	0
24	74	47	2
25	34	30	2
26	15	88	0
27	98	93	0
28	34	52	2
29	100	104	0
30	12	72	2
31	29	63	2
32	11	96	1
33	28	18	0
34	87	17	2
35	75	38	2
36	24	46	1
37	63	91	2
38	97	23	2
39	88	33	0
40	14	46	1
41	5	70	0
42	60	72	0
43	51	33	1
44	69	89	0
45	32	93	1
46	80	104	1
47	75	21	1
48	58	90	1
49	60	12	1
50	75	36	0
51	82	86	1
52	85	49	1
53	12	14	2
54	86	65	0
55	97	4	1
56	5	30	2
57	103	27	2
58	47	88	0
59	79	86	1
60	19	44	0
61	74	61	2
62	76	66	2
63	7	50	2
64	95	71	1
65	33	85	0
66	61	37	0
67	61	96	0
68	96	69	0
69	95	84	1
70	27	3	0
71	14	6	2
72	89	104	1
73	0	67	2
74	46	39	1
75	1	30	0
76	44	20	1
77	47	71	2
78	49	104	0
79	59	90	0
80	12	21	2
81	50	48	2
82	16	7	0
83	59	53	0
84	42	35	1
85	73	85	1
86	83	76	2
87	43	61	2
88	5	27	0
89	27	23	2
90	60	40	2
91	70	92	0
92	46	86	2
93	66	1	2
94	36	25	0
95	7	42	1
96	72	68	2
97	5	1	1
98	5	89	2
99	24	89	0
100	9	25	1
101	18	11	2
102	33	4	1
103	36	16	2
104	23	2	2
105	66	59	2
106	72	97	1
107	23	101	1
108	87	93	1
109	98	79	1
110	47	60	0
111	73	37	2
112	100	18	0
113	48	78	1
114	69	10	1
115	93	35	1
116	61	79	0
117	45	89	1
118	88	36	0
119	71	84	1
120	70	69	0
121	78	102	2
122	32	37	1
123	71	104	1
124	28	98	1
125	72	97	1
126	53	71	1
127	16	63	1
128	27	92	2
129	38	8	2
130	67	24	0
131	43	17	2
132	57	34	0
133	85	43	2
134	58	102	2
135	43	85	0
136	87	95	2
137	104	50	0
138	39	85	2
139	80	98	0
140	51	68	1
141	89	7	0
142	9	103	2
143	6	15	0
144	37	21	1
145	103	76	1
146	68	40	2
147	99	30	2
148	98	72	0
149	8	95	2
150	35	1	2
151	76	52	2
152	38	22	0
153	57	46	0
154	31	78	0
155	31	17	1
156	1	104	2
157	22	27	1
158	0	50	1
159	22	10	0
160	88	26	1
161	78	43	1
162	46	22	1
163	97	43	2
164	44	42	0
165	11	24	2
166	10	87	2
167	36	63	1
168	10	7	1
169	17	99	2
170	66	75	1
171	6	21	1
172	44	48	2
173	50	29	2
174	26	13	0
175	76	56	2
176	104	85	2
177	87	11	1
178	80	45	1
179	81	75	0
180	56	58	0
181	25	74	1
182	13	58	2
183	69	51	2
184	1	46	2
185	65	75	0
186	21	58	2
187	68	18	1
188	73	52	0
189	32	92	2
190	57	22	0
191	73	42	0
192	85	98	1
193	33	65	1
194	7	22	0
195	0	82	0
196	90	64	1
197	24	82	0
198	42	37	1
199	92	95	0
200	38	29	2
201	30	93	0
202	96	96	1
203	42	40	1
204	26	104	0
205	92	34	1
206	24	44	1
207	97	26	2
208	3	45	2
209	74	70	0
210	25	80	2
211	38	30	1
212	40	65	2
213	54	41	2
214	31	22	2
215	34	11	2
216	67	2	1
217	4	84	2
218	20	31	0
219	79	45	1
220	47	71	2
221	96	69	1
222	24	82	1
223	26	35	2
224	14	16	0
225	11	36	1
226	18	42	1
227	85	58	1
228	59	20	1
229	12	32	2
230	92	47	2
231	69	65	1
232	33	75	2
233	101	51	1
234	70	16	1
235	86	93	1
236	85	22	2
237	31	95	0
238	23	15	1
239	17	59	0
240	38	34	0
241	23	91	0
242	97	62	2
243	101	63	2
244	4	26	2
245	92	61	0
246	99	37	0
247	34	36	0
248	44	18	1
249	16	90	0
250	34	6	1
