1	74	30	2
2	60	88	1
3	72	102	2
4	59	9	2
5	94	101	0
6	96	81	2
7	19	44	0
8	79	67	2
9	52	58	1
10	67	10	1
11	59	18	0
12	37	12	2
13	62	101	0
14	42	23	1
15	21	0	0
16	39	61	2
17	19	16	1
18	68	100	2
19	81	27	1
20	41	81	1
21	85	22	2
22	37	8	1
23	98	26	0
24	88	7	1
25	11	64	0
26	31	72	2
27	36	21	1
28	65	27	2
29	14	101	0
30	36	68	2
31	26	97	1
32	23	74	1
33	25	102	0
34	72	88	1
35	88	43	1
36	94	80	1
37	26	43	1
38	46	12	2
39	14	3	2
40	47	63	0
41	35	68	2
42	77	37	1
43	83	28	2
44	69	17	1
45	98	78	1
46	49	57	2
47	14	73	1
48	85	24	1
49	39	57	2
50	75	1	2
51	84	49	2
52	4	89	2
53	21	91	0
54	71	63	0
55	54	5	0
56	79	20	2
57	54	58	1
58	85	27	0
59	37	73	0
60	62	31	2
61	76	57	2
62	24	87	0
63	15	5	0
64	45	40	2
65	81	72	2
66	51	26	0
67	9	50	0
68	4	54	2
69	31	77	0
70	77	17	0
71	6	55	2
72	2	95	1
73	98	64	2
74	34	65	2
75	56	44	2
76	90	1	0
77	100	1	2
78	84	7	0
79	7	64	0
80	58	61	1
81	99	62	1
82	55	51	0
83	11	36	1
84	25	1	2
85	11	78	0
86	49	94	2
87	59	10	1
88	100	17	2
89	69	25	0
90	42	91	0
91	1	97	0
92	30	71	2
93	7	79	2
94	41	3	0
95	29	93	0
96	75	78	1
97	34	50	1
98	34	78	2
99	35	88	0
100	51	82	0
101	11	51	1
102	58	64	2
103	66	62	0
104	103	83	1
105	75	22	2
106	45	62	0
107	84	39	0
108	54	57	2
109	43	67	1
110	64	57	1
111	55	29	0
112	47	91	0
113	71	98	2
114	44	101	2
115	36	103	0
116	59	20	1
117	86	52	1
118	4	55	1
119	27	101	2
120	45	29	1
121	4	47	0
122	76	3	0
123	61	102	0
124	69	66	1
125	7	4	0
126	43	18	2
127	87	42	0
128	101	42	0
129	92	17	1
130	58	74	1
131	89	43	0
132	44	21	1
133	48	80	2
134	17	48	1
135	6	77	0
136	98	64	1
137	52	90	2
138	95	61	0
139	93	34	2
140	44	16	0
141	70	55	0
142	31	75	2
143	64	34	2
144	45	38	2
145	35	8	1
146	5	75	2
147	62	86	0
148	13	101	1
149	56	11	2
150	50	59	2
151	19	1	0
152	74	48	1
153	73	35	0
154	75	33	2
155	24	73	1
156	0	71	2
157	59	10	2
158	49	36	1
159	97	38	1
160	53	47	2
161	29	85	1
162	10	23	1
163	91	15	0
164	34	23	0
165	81	102	2
166	23	22	2
167	72	94	2
168	91	1	1
169	76	40	2
170	46	77	1
171	97	21	1
172	80	69	1
173	10	84	0
174	15	84	2
175	15	23	2
176	48	12	0
177	25	103	1
178	14	82	2
179	15	65	0
180	88	51	1
181	72	50	0
182	57	13	1
183	80	14	2
184	46	36	0
185	31	59	2
186	92	94	1
187	31	9	1
188	79	88	1
189	8	82	2
190	75	36	1
191	103	43	1
192	88	61	0
193	60	35	2
194	23	17	0
195	7	83	2
196	8	93	0
197	34	71	2
198	52	67	1
199	95	19	2
200	76	74	1
201	44	27	1
