1	17	3	0
2	85	33	0
3	9	100	1
4	82	8	1
5	44	16	0
6	87	22	0
7	64	100	0
8	71	60	2
9	24	30	1
10	103	92	2
11	9	48	0
12	21	76	2
13	45	74	2
14	32	47	0
15	66	72	0
16	65	35	1
17	20	5	2
18	67	79	0
19	49	98	0
20	60	67	2
21	36	52	2
22	21	6	0
23	1	18	0
24	80	97	1
25	85	39	0
26	9	93	2
27	16	86	2
28	50	39	2
29	84	32	2
30	39	41	1
31	24	72	1
32	16	58	2
33	88	16	2
34	25	100	0
35	60	2	0
36	20	55	1
37	70	39	0
38	29	69	1
39	51	62	2
40	15	21	1
41	57	46	0
42	49	95	1
43	45	51	1
44	11	60	2
45	67	47	2
46	97	31	0
47	97	58	0
48	9	43	0
49	3	7	1
50	61	27	0
51	79	67	1
52	53	74	2
53	13	104	1
54	30	86	0
55	104	29	2
56	70	53	0
57	60	13	0
58	92	82	2
59	43	99	0
60	89	55	1
61	86	24	0
62	68	91	2
63	43	85	0
64	80	91	1
65	94	14	1
66	91	82	0
67	57	42	2
68	96	40	0
69	3	69	1
70	82	46	0
71	93	63	1
72	69	35	2
73	34	81	0
74	1	25	2
75	1	44	1
76	39	8	1
77	53	75	1
78	103	56	2
79	100	87	2
80	98	71	0
81	97	54	1
82	95	61	1
83	63	95	1
84	89	78	2
85	104	21	1
86	36	27	0
87	90	35	1
88	5	100	1
89	62	72	2
90	79	23	0
91	52	24	1
92	89	88	2
93	27	79	2
94	77	55	2
95	85	95	2
96	99	50	2
97	47	29	1
98	66	54	0
99	73	50	1
100	76	85	1
101	43	94	1
102	26	83	0
103	7	84	0
104	40	83	1
105	5	27	0
106	54	32	2
107	97	92	1
108	7	81	2
109	68	14	1
110	98	40	1
111	84	92	1
112	6	25	2
113	17	15	0
114	85	45	0
115	103	70	2
116	100	55	1
117	23	62	0
118	69	91	2
119	85	87	0
120	50	79	2
121	104	84	2
122	59	41	0
123	49	101	2
124	85	20	0
125	5	18	1
126	18	74	1
127	32	15	0
128	97	100	0
129	11	8	1
130	76	51	1
131	44	92	2
132	16	96	0
133	20	57	1
134	0	56	2
135	19	52	2
136	99	11	1
137	55	63	2
138	21	69	1
139	85	5	1
140	3	45	2
141	64	69	2
142	62	69	1
143	12	22	0
144	102	64	2
145	24	79	0
146	50	27	2
147	16	1	0
148	23	18	0
149	58	92	0
150	95	90	2
151	77	20	0
152	80	53	1
153	55	101	1
154	65	41	1
155	78	69	1
156	102	43	1
157	58	7	2
158	39	78	2
159	49	12	0
160	86	4	2
161	55	82	1
162	57	66	0
163	36	38	1
164	0	85	1
165	95	91	2
166	44	9	0
167	99	16	1
168	57	39	1
169	40	91	2
170	93	17	0
171	81	26	1
172	32	65	0
173	46	94	0
174	66	73	0
175	30	39	1
176	38	44	1
177	93	19	2
178	15	35	0
179	7	102	1
180	14	21	0
181	20	101	1
182	13	52	2
183	58	75	2
184	78	99	2
185	47	68	1
186	74	102	1
187	44	18	1
188	49	78	0
189	1	11	1
190	95	5	2
191	58	0	1
192	90	8	0
193	42	30	2
194	54	44	0
195	19	72	0
196	3	70	0
197	10	1	0
198	98	4	2
199	68	96	2
200	82	6	0
201	86	11	0
202	62	46	0
203	83	58	1
204	13	98	1
205	49	35	1
206	39	102	2
207	71	17	2
208	4	87	1
209	20	77	1
210	80	65	1
211	102	38	0
212	10	32	0
213	54	60	0
214	74	62	2
215	92	35	1
216	48	12	2
217	79	30	0
218	8	31	2
219	88	38	1
220	85	51	1
221	16	59	1
222	66	62	1
223	28	90	1
224	3	8	1
225	38	51	2
226	32	55	1
227	34	54	1
228	15	5	0
229	88	6	0
230	13	104	0
231	22	41	0
232	39	38	2
233	86	19	0
234	2	24	1
235	48	101	1
236	11	3	0
237	36	62	1
238	5	69	0
239	7	73	1
240	22	20	0
241	15	94	1
242	7	102	1
243	41	47	0
244	19	81	1
245	19	47	0
246	70	2	0
247	12	23	1
248	31	85	1
249	34	90	0
250	78	102	1
251	56	7	1
252	81	13	2
253	9	20	1
254	70	41	2
255	51	8	0
256	99	4	2
257	20	76	2
258	4	98	1
259	55	93	1
260	92	97	2
261	91	19	0
262	66	94	1
263	36	102	1
264	49	26	0
265	7	54	1
266	19	2	0
267	48	43	0
268	35	4	2
269	103	79	0
270	43	25	2
271	10	28	0
272	63	45	0
273	62	57	1
274	19	83	0
275	91	86	2
276	21	63	1
277	66	103	2
278	101	4	1
279	80	35	2
280	15	31	0
281	33	102	1
282	64	46	2
283	86	9	0
284	57	19	2
285	64	54	0
286	11	82	0
287	93	13	2
288	40	1	0
289	31	90	1
290	37	87	1
291	55	35	0
292	12	14	0
293	3	66	0
294	34	58	0
295	98	9	1
296	46	101	0
297	50	35	1
298	57	61	1
299	65	22	0
300	28	98	1
301	6	104	1
302	13	44	1
303	50	102	1
304	86	19	0
305	65	51	1
306	1	79	0
307	95	69	1
308	85	46	1
309	69	6	2
310	53	40	0
311	82	76	2
312	35	26	1
313	2	51	0
314	43	65	0
315	94	103	1
316	2	28	1
317	18	12	2
318	12	60	1
319	74	89	0
320	42	54	1
321	8	76	0
322	26	15	2
323	60	49	0
324	29	54	1
325	94	103	1
326	34	37	2
327	10	58	0
328	18	14	1
329	101	56	1
330	103	17	1
331	76	7	2
332	40	96	2
333	80	38	0
334	72	70	0
335	35	63	2
336	54	59	2
337	57	95	2
338	38	69	0
339	94	80	2
340	104	71	1
341	30	102	0
342	77	63	2
343	85	55	0
344	24	32	2
345	32	97	0
346	12	51	2
347	37	93	1
348	40	89	2
349	91	57	0
