1	21	41	1
2	44	24	2
3	25	42	1
4	43	88	1
5	65	3	2
6	12	24	2
7	40	67	0
8	37	47	2
9	36	72	0
10	11	8	0
11	13	87	2
12	51	26	0
13	19	23	2
14	51	39	1
15	37	95	1
16	64	48	0
17	31	44	1
18	46	41	1
19	100	38	1
20	44	70	1
21	79	11	2
22	31	40	2
23	67	8	0
24	34	7	2
25	80	51	1
26	2	24	2
27	37	73	1
28	87	67	1
29	73	17	2
30	31	62	0
31	84	101	1
32	51	74	0
33	85	9	0
34	66	78	1
35	10	78	0
36	78	73	2
37	63	95	1
38	53	95	0
39	100	24	0
40	23	104	1
41	99	85	1
42	82	11	2
43	76	63	2
44	90	18	1
45	72	87	1
46	101	66	0
47	52	51	2
48	63	10	0
49	64	36	0
50	10	25	2
51	4	47	2
52	95	78	2
53	103	65	2
54	20	85	2
55	0	95	1
56	57	92	0
57	51	101	2
58	93	16	0
59	75	26	1
60	22	36	2
61	67	19	0
62	47	84	2
63	31	66	0
64	84	43	2
65	28	27	0
66	20	88	2
67	20	21	0
68	93	28	1
69	103	39	2
70	27	94	0
71	59	74	1
72	30	25	1
73	32	15	0
74	64	4	1
75	69	49	2
76	52	85	0
77	26	0	1
78	65	29	0
79	92	100	1
80	103	70	2
81	64	22	1
82	87	36	2
83	40	101	0
84	81	43	0
85	90	37	1
86	8	23	1
87	91	26	1
88	56	72	0
89	71	1	2
90	10	31	0
91	11	5	0
92	43	81	0
93	55	101	1
94	16	25	0
95	69	49	0
96	62	70	0
97	34	71	0
98	33	100	2
99	80	33	1
100	64	71	1
101	2	95	2
102	40	56	2
103	0	10	1
104	75	67	2
105	29	77	0
106	27	91	2
107	57	63	2
108	52	85	1
109	70	43	1
110	9	97	0
111	24	67	2
112	58	98	2
113	13	58	1
114	37	48	1
115	37	81	1
116	16	39	1
117	94	15	1
118	48	1	0
119	2	27	0
120	3	103	1
121	8	71	1
122	93	100	1
123	66	104	2
124	17	32	2
125	29	96	2
126	34	75	0
127	94	12	0
128	37	90	0
129	1	27	2
130	51	46	2
131	30	95	0
132	70	49	1
133	11	12	1
134	70	44	1
135	9	47	1
136	0	55	1
137	96	90	1
138	50	80	2
139	92	81	2
140	0	46	2
141	38	19	1
142	62	27	0
143	103	94	0
144	100	43	0
145	77	79	2
146	9	2	0
147	84	99	0
148	97	12	2
149	61	21	0
150	46	65	2
151	49	62	0
152	36	82	0
153	104	49	0
154	8	89	2
155	73	85	0
156	88	45	1
157	14	66	0
158	13	72	1
159	50	31	2
160	100	69	0
161	44	22	2
162	78	92	2
163	31	54	0
164	65	104	2
165	33	45	2
166	71	91	2
167	78	29	0
168	22	61	1
169	66	103	0
170	45	51	2
171	77	69	1
172	44	29	2
173	12	15	0
174	17	81	0
175	13	75	2
176	10	9	1
177	20	63	0
178	18	46	2
179	94	5	2
180	26	23	1
181	46	20	2
182	59	36	0
183	96	47	0
184	95	103	2
185	62	22	0
186	62	24	1
187	73	4	2
188	59	73	0
189	104	86	0
190	6	80	1
191	75	61	0
192	76	13	2
193	94	61	2
194	53	77	2
195	22	36	0
196	71	39	1
197	75	81	0
198	46	13	2
199	13	81	2
200	101	69	1
201	7	99	2
202	18	76	2
203	98	5	1
204	53	40	2
205	54	102	2
206	28	11	1
207	62	83	1
208	42	27	1
209	47	49	1
210	81	23	0
