1	91	101	2
2	93	39	0
3	67	96	0
4	5	6	2
5	102	37	0
6	14	8	0
7	37	4	1
8	85	62	0
9	33	38	0
10	5	100	0
11	26	24	0
12	48	7	0
13	3	84	0
14	52	78	0
15	51	9	2
16	97	5	1
17	23	102	1
18	57	56	2
19	11	12	1
20	6	64	2
21	99	23	0
22	6	0	2
23	25	51	2
24	67	63	0
25	14	7	2
26	11	9	1
27	1	72	1
28	84	104	2
29	65	6	0
30	83	23	2
31	36	8	0
32	72	64	2
33	41	10	2
34	61	43	1
35	36	104	1
36	101	71	2
37	9	5	0
38	23	100	2
39	47	64	0
40	57	78	1
41	70	47	0
42	101	8	2
43	80	79	2
44	0	50	0
45	41	62	0
46	29	26	2
47	8	5	1
48	30	81	2
49	65	49	2
50	2	17	1
51	57	28	1
52	86	40	1
53	71	85	1
54	33	33	2
55	46	99	2
56	97	40	1
57	28	59	1
58	32	55	2
59	55	5	2
60	76	20	0
61	36	11	1
62	11	91	1
63	46	47	0
64	2	43	1
65	14	46	2
66	14	48	2
67	34	91	0
68	82	99	0
69	71	65	2
70	91	15	2
71	12	23	0
72	80	88	0
73	74	19	0
74	65	29	0
75	92	76	1
76	10	67	0
77	40	76	1
78	63	29	2
79	103	16	0
80	58	18	0
81	23	99	2
82	95	73	2
83	89	16	2
84	51	95	1
85	19	59	0
86	69	12	2
87	77	45	0
88	5	80	1
89	68	76	1
90	16	16	1
91	91	81	1
92	10	84	0
93	60	59	0
94	24	47	1
95	23	81	0
96	8	72	0
97	32	2	0
98	90	83	2
99	101	55	0
100	62	93	0
101	85	53	0
102	39	97	0
103	85	74	2
104	67	60	0
105	102	52	1
106	22	11	0
107	84	9	0
108	37	65	1
109	18	53	2
110	69	34	2
111	77	16	2
112	86	27	0
113	71	8	1
114	5	0	2
115	14	39	2
116	25	15	1
117	72	98	1
118	72	61	0
119	88	27	0
120	21	34	0
121	36	87	1
122	38	98	1
123	5	43	0
124	22	60	1
125	38	47	0
126	56	6	0
127	11	25	0
128	73	34	1
129	103	22	1
130	75	45	1
131	67	77	2
132	15	63	0
133	96	22	1
134	40	68	2
135	89	97	1
136	41	25	0
137	1	1	2
138	2	11	1
139	43	2	1
140	20	70	2
141	56	80	1
142	85	98	1
143	24	103	0
144	59	84	1
145	103	23	2
146	41	90	2
147	34	15	1
148	33	97	1
149	87	73	0
150	20	33	1
151	75	7	0
152	33	73	0
153	77	0	1
154	11	36	1
155	58	13	2
156	91	51	1
157	3	78	2
158	93	96	2
159	73	2	1
160	74	32	1
161	57	28	2
162	48	82	1
163	101	26	1
164	54	60	2
165	39	83	2
166	65	51	1
167	62	96	0
168	88	31	1
169	92	42	0
170	26	79	2
171	43	80	0
172	15	6	1
173	2	18	2
174	34	80	0
175	60	33	1
176	29	45	0
177	94	77	1
178	66	50	2
179	98	53	0
180	92	95	2
181	7	87	2
182	98	99	1
183	67	54	1
184	52	4	1
185	62	84	2
186	42	95	0
187	45	59	2
188	43	66	1
189	4	53	2
190	32	40	1
191	100	38	0
192	49	57	1
193	36	9	2
194	65	74	2
195	11	77	1
196	16	40	2
197	96	4	0
198	85	18	1
199	8	29	2
200	59	34	2
201	82	57	1
202	93	30	1
203	61	61	0
204	5	89	2
205	54	27	1
206	15	54	2
207	100	9	2
208	53	27	1
209	57	41	1
210	57	2	2
211	44	60	1
212	55	41	2
213	46	9	0
214	76	90	0
215	79	21	1
216	50	57	0
217	63	22	0
218	70	97	2
219	95	94	2
220	81	15	1
221	57	51	1
222	97	47	0
223	87	3	1
224	94	83	0
225	70	70	1
226	39	80	0
227	20	72	1
228	6	95	1
229	66	35	2
230	61	16	0
231	86	93	1
232	34	23	1
233	65	79	1
234	70	18	1
235	44	71	0
236	80	44	2
237	93	50	1
238	72	47	0
239	33	81	1
240	27	86	1
241	49	53	1
242	68	83	0
243	14	53	1
244	60	69	2
245	1	40	0
246	33	69	0
247	51	4	0
248	73	60	0
249	65	36	0
250	10	86	2
251	47	5	1
252	41	62	1
253	4	72	2
254	30	64	1
255	21	34	1
256	69	95	1
257	7	87	1
258	26	73	2
259	55	77	0
260	35	81	0
261	36	58	1
262	54	26	2
263	13	72	1
264	14	54	1
265	90	81	0
266	76	21	0
267	75	85	0
268	83	4	0
269	66	52	0
270	72	84	0
271	33	51	0
272	88	20	2
273	74	38	1
274	23	21	0
275	22	23	0
276	91	54	0
277	51	44	2
278	77	68	0
279	92	77	1
280	56	14	2
281	78	2	1
282	61	21	2
283	52	94	0
284	20	30	1
285	17	17	1
286	93	87	1
287	73	27	1
288	48	56	0
289	60	78	0
290	82	89	2
291	67	61	0
292	24	82	0
293	87	3	0
294	1	65	1
295	90	83	0
296	64	28	2
297	75	4	1
298	37	80	2
299	29	3	0
300	4	69	2
301	17	23	0
302	66	85	2
303	97	62	0
304	96	58	2
305	55	60	2
306	101	22	0
307	40	90	0
308	35	37	0
309	52	88	1
310	40	61	0
311	30	70	0
312	9	85	1
313	91	44	1
314	0	101	0
315	39	49	0
316	45	9	0
317	94	22	1
318	60	101	1
319	34	72	1
320	68	47	0
321	1	50	1
322	55	66	1
323	96	35	2
324	20	75	0
325	77	85	0
326	82	100	0
327	100	30	1
328	55	34	2
329	43	41	1
330	36	57	0
331	22	71	1
332	41	95	0
333	35	64	1
334	22	8	2
335	65	22	2
336	71	30	2
337	39	13	0
338	7	72	1
339	38	62	1
340	47	3	2
341	80	98	1
342	56	69	2
343	66	78	0
344	65	65	0
345	45	8	0
346	71	26	0
347	24	57	1
348	38	96	1
349	95	36	0
350	19	18	1
351	89	37	2
352	11	15	1
353	92	18	1
354	95	61	0
355	76	6	2
356	86	32	0
357	38	31	1
358	48	62	2
359	65	15	2
360	75	38	0
361	5	52	0
362	5	97	1
363	13	82	1
364	31	22	1
365	28	31	1
366	43	95	1
367	57	56	2
368	49	46	1
369	98	16	1
370	47	65	1
371	29	72	0
372	60	35	0
373	88	101	1
374	21	35	0
375	84	78	1
376	50	74	2
377	19	26	2
378	79	64	2
379	27	29	1
380	104	81	1
381	8	37	0
382	24	2	0
383	100	51	1
384	51	35	0
385	70	8	2
386	22	78	2
387	48	25	0
388	33	3	2
389	18	95	0
390	29	81	0
391	24	61	2
392	68	81	1
393	40	22	1
394	72	39	2
395	75	40	2
396	35	59	0
397	58	15	2
398	27	43	2
399	54	5	1
400	73	97	0
401	67	28	2
402	23	89	1
403	39	24	1
404	100	100	2
405	47	14	1
406	45	40	2
407	7	29	2
408	13	79	2
409	25	21	1
410	24	44	2
411	104	85	2
412	7	45	1
413	95	73	1
414	78	42	1
415	41	2	2
416	97	75	2
417	69	32	0
418	80	78	0
419	37	69	1
420	20	12	1
421	101	32	2
422	68	50	2
423	3	23	2
424	4	68	2
425	57	69	0
426	31	6	0
427	17	69	0
428	0	37	2
429	41	9	1
430	31	56	0
431	95	82	0
432	20	65	2
433	57	37	0
434	91	102	2
435	99	57	2
436	44	55	1
437	39	66	2
438	65	68	2
439	30	74	0
440	67	11	1
441	82	48	1
